Date,Price,Open,High,Low
2025-11-28,331521.62,332934.83,332775.54,329110.62
2025-12-01,331014.06,330334.88,331937.32,330108.26
2025-12-02,330383.1,330718.86,334000.29,328926.29
2025-12-03,333097.84,334317.68,335649.78,332778.22
2025-12-04,331200.98,332615.05,334334.76,330249.76
2025-12-05,328908.49,329969.25,329373.71,327507.51
2025-12-08,329832.61,329380.01,330249.78,328940.58
2025-12-09,325529.3,326687.12,327403.98,324342.67
2025-12-10,331293.04,330855.85,332542.57,330825.93
2025-12-11,336008.61,335686.51,341245.47,333703.03
2025-12-12,339042.94,338953.45,340679.97,337297.1
2025-12-15,335745.02,336597.24,338111.7,334959.37
2025-12-16,337241.29,337110.3,339921.08,335945.04
2025-12-17,337537.99,336910.6,338558.6,334120.51
2025-12-18,333116.79,332754.75,335339.58,331199.32
2025-12-19,335217.49,334363.5,337124.23,334342.36
2025-12-22,333370.45,332177.32,333578.7,330909.0
2025-12-23,331169.3,331470.13,331730.58,330723.52
2025-12-24,330684.94,330857.32,330704.88,329868.93
2025-12-25,333318.7,331995.96,333541.05,332649.89
2025-12-26,334409.3,334332.88,334762.77,332890.15
2025-12-29,337662.89,336886.62,337990.59,335602.83
2025-12-30,331544.49,330247.8,334529.12,330447.26
2025-12-31,330230.31,329840.37,331100.56,328958.67
