Stock_Return,Stock_Volatility,Bond_Yield,Bond_Volatility,FX_Return,FX_Volatility,VIX,Crisis_Label
-0.00644,0.1701,0.0475,0.0395,-0.00558,0.0607,20.45,0
-0.00643,0.1412,0.049,0.0526,-0.00719,0.0532,11.19,0
0.00163,0.1511,0.0508,0.0649,0.00046,0.0438,18.1,0
-0.00551,0.14,0.0502,0.0425,-0.00239,0.0775,20.69,0
0.00539,0.1221,0.0503,0.035,-0.0072,0.0829,18.81,0
0.01582,0.1111,0.049,0.0301,-0.00082,0.0573,19.53,0
0.00821,0.1292,0.0348,0.0554,-0.00536,0.0533,15.34,0
-0.01351,0.1456,0.0443,0.0695,0.00753,0.0543,14.69,0
-0.00529,0.14,0.0383,0.069,-0.00342,0.058,20.0,0
0.00712,0.256,0.0855,0.1214,-0.01602,0.1376,65.1,1
0.02136,0.5531,0.0801,0.1777,-0.02185,0.1737,62.24,1
-0.00412,0.1346,0.0379,0.0352,0.00097,0.0526,16.0,0
0.01495,0.1105,0.0544,0.0506,0.00392,0.057,14.34,0
0.04956,0.6133,0.0848,0.1232,0.00238,0.2854,43.14,1
0.02257,0.3487,0.0475,0.1484,-0.00115,0.2687,32.88,1
-0.00329,0.1478,0.0331,0.0691,-0.00419,0.0763,14.14,0
0.00868,0.4998,0.0778,0.0961,-0.00607,0.1261,57.41,1
-0.00954,0.1098,0.0389,0.0557,-0.00339,0.0678,17.39,0
-0.00835,0.1728,0.0466,0.0413,-0.00584,0.0463,21.89,0
0.01071,0.1067,0.052,0.0308,0.00039,0.0474,13.87,0
0.01259,0.1661,0.0468,0.0409,-0.00678,0.0493,13.79,0
-0.00934,0.153,0.0348,0.0336,-0.00314,0.068,18.3,0
0.00437,0.1006,0.0481,0.0646,-0.00696,0.0402,18.27,0
-0.05231,0.5703,0.0667,0.1765,-0.02674,0.1811,59.76,1
-0.00527,0.1278,0.0481,0.0479,-0.00331,0.0421,18.04,0
-0.00244,0.11,0.0492,0.0493,-0.00321,0.088,21.87,0
-0.00483,0.1769,0.0429,0.0352,0.01116,0.0427,13.62,0
0.008,0.1147,0.0479,0.0357,0.00545,0.0898,15.29,0
0.00033,0.1303,0.0502,0.0555,0.00456,0.0555,13.44,0
0.06139,0.4882,0.0761,0.1627,-0.00972,0.2301,47.44,1
-0.0119,0.5676,0.0498,0.0959,-0.00237,0.198,43.26,1
0.01257,0.1042,0.054,0.0447,2e-05,0.0703,17.25,0
0.00292,0.1084,0.0451,0.0606,-0.00103,0.0557,17.08,0
0.00507,0.1237,0.0493,0.0443,0.00318,0.0594,19.98,0
-0.01653,0.3408,0.0667,0.2064,-0.04145,0.2363,56.78,1
-0.00837,0.1221,0.0435,0.0308,0.00192,0.0463,18.36,0
0.00124,0.1794,0.0583,0.0502,-0.00231,0.0615,18.15,0
-0.00213,0.17,0.0492,0.0664,0.00065,0.0852,12.53,0
-0.00154,0.1461,0.048,0.037,0.00305,0.0793,11.24,0
-0.01083,0.1229,0.0445,0.06,-0.00324,0.0886,14.07,0
0.00189,0.1219,0.037,0.0327,0.00446,0.0808,13.4,0
0.00388,0.1421,0.0387,0.0643,0.00244,0.0765,13.75,0
0.00085,0.1685,0.0425,0.0416,0.00045,0.0454,12.02,0
0.00704,0.1522,0.0449,0.0403,0.00137,0.0799,16.65,0
-0.01429,0.1475,0.0523,0.0406,0.00052,0.0678,15.52,0
0.00873,0.1513,0.0434,0.0386,0.00015,0.0861,14.75,0
0.02628,0.1265,0.037,0.0455,0.00225,0.0875,16.42,0
0.01318,0.1781,0.0457,0.0434,-0.00171,0.0472,12.19,0
-0.00526,0.178,0.0301,0.0342,0.00306,0.0609,16.25,0
-0.00892,0.1746,0.0461,0.0592,0.00224,0.0535,17.75,0
-3e-05,0.1774,0.0498,0.0301,0.00354,0.073,21.91,0
-0.01259,0.1089,0.0442,0.0643,0.00109,0.0684,13.97,0
0.00778,0.124,0.0473,0.0522,0.00538,0.0505,21.35,0
0.01007,0.1452,0.0474,0.0356,-0.00089,0.0869,15.05,0
-0.00041,0.1268,0.0474,0.0522,-0.0046,0.0856,14.91,0
-0.00661,0.1344,0.0508,0.059,0.00078,0.0414,19.6,0
-0.00623,0.1241,0.0414,0.0647,0.00159,0.0857,19.37,0
-0.00512,0.1468,0.0447,0.0673,0.00073,0.0607,14.69,0
0.00369,0.1325,0.0442,0.0586,-0.00574,0.0745,13.59,0
0.04142,0.605,0.0998,0.095,0.02062,0.2712,66.73,1
0.00067,0.1133,0.0404,0.0457,0.00013,0.0422,20.72,0
-0.00455,0.1161,0.0473,0.0567,-0.0012,0.0666,20.82,0
0.01018,0.1006,0.0494,0.0585,0.00671,0.0796,16.96,0
-0.00607,0.1403,0.0401,0.0535,-0.00027,0.0772,20.59,0
-0.00697,0.129,0.0431,0.04,-0.00152,0.0559,20.04,0
-0.00409,0.1248,0.0377,0.055,-0.00237,0.0469,19.37,0
-0.0477,0.253,0.0767,0.1162,0.01038,0.194,28.85,1
-0.03679,0.4317,0.0745,0.118,0.00527,0.3169,36.3,1
0.00279,0.1088,0.0493,0.0488,-0.00488,0.0683,21.53,0
0.00366,0.1179,0.0479,0.0674,0.00269,0.0644,19.15,0
-0.03894,0.3226,0.0692,0.183,0.0044,0.2644,43.8,1
0.01144,0.1593,0.0528,0.0451,-0.00034,0.0737,15.11,0
0.0084,0.1422,0.0438,0.0319,0.0035,0.0873,13.63,0
-0.00372,0.1289,0.0433,0.0544,0.00727,0.0515,16.5,0
0.01075,0.1415,0.0554,0.0587,0.00636,0.053,18.03,0
0.02136,0.5259,0.103,0.2143,0.00801,0.2703,52.49,1
-0.02721,0.5222,0.0839,0.1861,0.0056,0.2064,38.14,1
0.00214,0.3413,0.0868,0.1635,0.00911,0.218,63.73,1
-0.01582,0.176,0.0397,0.0601,0.00864,0.0865,18.21,0
-0.00475,0.1761,0.0446,0.0441,-0.00255,0.0501,14.54,0
0.01271,0.4808,0.0684,0.0973,0.02095,0.2867,39.05,1
-0.00491,0.1011,0.0399,0.0554,-0.00103,0.0648,16.53,0
0.00162,0.1725,0.041,0.0432,-0.00598,0.0896,12.12,0
0.00432,0.1014,0.0561,0.0606,-0.00013,0.0691,15.97,0
-0.00155,0.1494,0.0542,0.0542,-0.00439,0.0477,11.97,0
0.00976,0.1791,0.0427,0.0633,-0.00728,0.0701,18.95,0
0.00276,0.118,0.0496,0.0496,0.00489,0.0742,15.69,0
-0.04328,0.4364,0.0952,0.1532,-0.03619,0.1806,63.61,1
0.01344,0.1126,0.045,0.0422,0.00256,0.0678,13.27,0
-0.00912,0.1787,0.0534,0.0459,0.0026,0.0883,17.3,0
0.01048,0.4756,0.0419,0.0961,-0.01508,0.2784,44.86,1
-0.01177,0.313,0.0891,0.1226,-0.00929,0.2366,28.13,1
0.0019,0.145,0.0365,0.0679,0.00114,0.062,19.19,0
-0.01571,0.1512,0.0549,0.0618,-0.0007,0.0422,18.73,0
0.00356,0.1046,0.0359,0.0619,0.00776,0.0468,19.97,0
-0.00983,0.146,0.0384,0.0352,-0.00564,0.0431,20.13,0
0.01318,0.1558,0.0395,0.0398,-0.00496,0.0596,20.23,0
-0.00047,0.1073,0.0454,0.036,-0.00106,0.0652,13.81,0
0.00185,0.1704,0.0395,0.0373,0.00207,0.0536,19.51,0
0.01706,0.1433,0.0505,0.0375,0.00146,0.0503,17.5,0
-0.02357,0.5522,0.047,0.1893,0.0157,0.1551,44.37,1
-0.0102,0.1679,0.0371,0.0435,0.00409,0.0623,13.29,0
0.00941,0.1076,0.035,0.0455,0.00379,0.0642,21.54,0
0.00088,0.1443,0.0432,0.0456,0.00295,0.0722,11.66,0
0.00022,0.1041,0.0556,0.0403,-0.0083,0.0646,16.24,0
0.00414,0.1244,0.0445,0.0333,0.00488,0.0504,13.56,0
0.00945,0.139,0.0537,0.0673,-0.00159,0.0691,14.02,0
-0.00475,0.1379,0.0545,0.031,-8e-05,0.0503,17.85,0
0.01301,0.1181,0.0447,0.069,-0.006,0.0529,11.33,0
-0.00087,0.1152,0.0335,0.0414,0.0009,0.0702,19.94,0
0.00746,0.1158,0.0516,0.0659,-0.00362,0.0483,18.78,0
0.0081,0.4449,0.0988,0.1811,0.02316,0.212,28.96,1
0.00107,0.1612,0.0265,0.0642,0.00675,0.0677,18.7,0
0.00451,0.1489,0.0452,0.0499,0.00052,0.0806,12.52,0
0.00655,0.1372,0.0439,0.0668,-0.00273,0.0713,11.49,0
0.0062,0.1566,0.0448,0.0446,-0.0074,0.0776,15.12,0
0.00627,0.1324,0.0454,0.0621,-0.00126,0.081,12.37,0
0.00426,0.1103,0.0479,0.0547,-0.00167,0.0786,12.62,0
0.00322,0.1346,0.0488,0.0495,-0.00654,0.0664,12.77,0
-0.01989,0.4558,0.0948,0.0967,-0.00234,0.2231,31.54,1
0.00941,0.1199,0.042,0.0469,-0.00112,0.0724,15.96,0
0.00267,0.42,0.1189,0.1357,-0.00629,0.2941,53.24,1
0.00277,0.1362,0.05,0.053,0.00257,0.0485,20.06,0
-0.01177,0.1095,0.0549,0.0655,-0.00044,0.0497,20.26,0
-0.0028,0.1034,0.039,0.0423,-0.00012,0.0822,19.43,0
-0.00696,0.1318,0.0383,0.0369,-0.00356,0.0839,17.06,0
0.00476,0.3387,0.0751,0.1743,-0.00985,0.1893,36.77,1
0.01843,0.4993,0.065,0.2107,-0.02515,0.196,31.55,1
-0.02143,0.262,0.0639,0.1274,-0.01307,0.301,52.25,1
-0.02791,0.5766,0.0788,0.2031,-0.0099,0.2791,54.89,1
0.00373,0.443,0.1197,0.1717,0.00369,0.1495,66.7,1
-0.00892,0.153,0.0481,0.0602,0.00134,0.0568,17.05,0
-0.00521,0.5359,0.0365,0.0922,-0.00643,0.2348,59.29,1
0.01259,0.2646,0.0722,0.1971,0.00132,0.2998,60.93,1
-0.01168,0.4287,0.068,0.1286,0.01727,0.235,49.11,1
-0.01372,0.1335,0.0301,0.0572,0.00421,0.0662,17.64,0
-0.01274,0.4494,0.0372,0.1936,0.0099,0.2094,54.03,1
0.0018,0.367,0.088,0.108,0.01467,0.1925,32.48,1
-0.00207,0.1104,0.0435,0.0432,0.01038,0.0636,16.1,0
-0.0033,0.1478,0.0407,0.0476,-0.00324,0.0422,14.02,0
0.0088,0.1094,0.05,0.0538,-0.00336,0.0805,15.88,0
0.00848,0.1432,0.0509,0.0335,6e-05,0.0608,17.81,0
-0.00945,0.1102,0.0292,0.0309,0.00512,0.0577,18.81,0
0.00376,0.1,0.0367,0.0583,6e-05,0.0819,18.38,0
0.00114,0.159,0.0478,0.0413,-0.00544,0.084,15.69,0
0.00017,0.1359,0.0527,0.0601,0.00398,0.0635,15.92,0
-0.00241,0.1785,0.0394,0.0351,0.0069,0.0508,14.83,0
0.00708,0.1046,0.0393,0.0521,0.00496,0.0849,12.09,0
0.00684,0.1646,0.0506,0.0503,-0.00232,0.059,15.74,0
0.01209,0.1075,0.0371,0.0487,-0.00461,0.0562,18.95,0
0.00537,0.1586,0.0593,0.0657,0.00193,0.0611,12.74,0
-0.00345,0.1206,0.0464,0.0534,0.00038,0.0884,17.71,0
0.00444,0.1162,0.0467,0.0685,0.00091,0.0518,14.64,0
-0.00385,0.1142,0.0407,0.0477,-0.00347,0.084,19.09,0
0.01877,0.448,0.1128,0.0931,0.00032,0.1965,30.55,1
0.01451,0.1363,0.0524,0.067,-0.00538,0.0447,16.93,0
0.00687,0.1704,0.0429,0.0429,0.00706,0.0626,11.19,0
-0.03975,0.6056,0.0985,0.1961,0.00462,0.1686,37.15,1
-0.00698,0.1395,0.0527,0.0606,0.00277,0.079,14.33,0
-0.01647,0.1373,0.0307,0.0512,0.0062,0.0646,21.71,0
0.0075,0.1469,0.0407,0.0387,-0.00091,0.0598,12.42,0
-0.01216,0.1794,0.0545,0.0539,0.00243,0.07,12.19,0
0.001,0.1309,0.0322,0.032,-0.00152,0.0895,11.81,0
-0.00061,0.1189,0.0437,0.0485,0.00118,0.0522,14.03,0
0.01153,0.1785,0.0471,0.0501,-0.00093,0.0619,14.01,0
-0.00041,0.1604,0.039,0.0643,-0.00485,0.0458,19.11,0
-0.00872,0.1601,0.0415,0.0624,-0.00597,0.0682,13.07,0
-0.00899,0.176,0.0321,0.0379,0.00539,0.0613,14.51,0
-0.00226,0.1245,0.0467,0.0328,-0.00654,0.0548,18.66,0
0.0083,0.1564,0.0328,0.0554,0.00101,0.0572,20.15,0
-0.00018,0.1488,0.0399,0.0432,-0.00812,0.0814,19.34,0
-0.00464,0.1651,0.0529,0.031,-0.00213,0.054,11.85,0
-2e-05,0.1296,0.033,0.0437,-0.00254,0.075,12.28,0
0.01526,0.1154,0.042,0.051,-0.00386,0.0589,19.57,0
0.00256,0.153,0.0494,0.0413,0.00039,0.0784,21.79,0
-0.00103,0.1558,0.0406,0.0464,0.00469,0.0441,16.37,0
0.00036,0.1688,0.0449,0.0675,0.00919,0.062,16.14,0
-0.0012,0.1687,0.0528,0.0394,-0.00388,0.0873,14.38,0
0.01833,0.1681,0.0263,0.0439,-0.00115,0.0729,14.03,0
-0.00082,0.16,0.0415,0.0512,0.00112,0.0795,11.2,0
0.00409,0.1329,0.0279,0.0523,0.00105,0.0576,12.88,0
-0.02831,0.5973,0.0926,0.1414,-0.00562,0.2384,32.6,1
-0.00511,0.1427,0.0484,0.0695,0.00093,0.0422,17.87,0
-0.01642,0.1371,0.0612,0.036,0.00808,0.0501,11.39,0
-0.01905,0.1469,0.0596,0.0338,0.00065,0.046,14.7,0
-0.00031,0.141,0.0272,0.0631,0.00753,0.0865,18.24,0
-0.02114,0.3851,0.0537,0.2107,-0.01142,0.282,44.62,1
0.0018,0.5949,0.0703,0.1809,0.00391,0.284,64.72,1
-0.01916,0.1337,0.0548,0.032,-0.00173,0.0698,19.0,0
0.00401,0.1669,0.0403,0.0579,7e-05,0.0522,17.12,0
-0.00642,0.1202,0.0522,0.0412,0.00112,0.0815,12.46,0
-0.0079,0.1062,0.0565,0.0576,-0.00432,0.0656,13.63,0
0.00803,0.102,0.044,0.0316,0.00373,0.0512,17.15,0
-0.01247,0.1301,0.054,0.051,-0.00133,0.0734,15.68,0
-0.00529,0.1182,0.0386,0.0603,-0.00168,0.0651,12.83,0
0.02265,0.1391,0.0492,0.0385,-0.00036,0.0457,21.77,0
0.00615,0.1274,0.0422,0.0431,0.00307,0.0699,19.81,0
0.00478,0.2408,0.0893,0.1181,0.00815,0.1551,60.28,1
0.00224,0.1751,0.0384,0.0329,0.00076,0.0867,12.76,0
-0.00707,0.1713,0.0524,0.0608,-0.00088,0.0659,15.94,0
-0.01014,0.6396,0.0563,0.1156,0.0139,0.2689,60.04,1
-0.01595,0.1545,0.048,0.0385,-0.00238,0.0435,18.6,0
0.01695,0.57,0.0623,0.2057,0.00264,0.14,57.96,1
-0.00141,0.1361,0.0552,0.0546,-0.00433,0.0876,16.62,0
-0.04588,0.4421,0.0496,0.1476,0.01521,0.2089,55.32,1
0.02243,0.1195,0.0397,0.046,0.00122,0.0524,11.76,0
0.02025,0.2603,0.0616,0.1727,-0.00392,0.2104,55.39,1
-0.01361,0.2565,0.0741,0.1425,0.00243,0.1218,35.61,1
0.00809,0.1695,0.0373,0.056,-0.00348,0.0581,21.26,0
-0.00556,0.1102,0.0471,0.064,0.00165,0.0792,21.78,0
0.00423,0.1659,0.0355,0.0674,0.00323,0.0407,16.2,0
0.0231,0.3339,0.0636,0.1182,-0.0222,0.193,51.33,1
0.01533,0.1743,0.0549,0.0445,-0.00436,0.0577,19.0,0
0.01661,0.1069,0.0427,0.042,0.00258,0.0409,16.02,0
0.00164,0.1284,0.0367,0.047,0.00092,0.0663,16.25,0
-0.04308,0.5136,0.0308,0.1662,0.00547,0.2327,38.34,1
0.01059,0.1177,0.0407,0.0598,-0.00365,0.0866,13.83,0
-0.00895,0.1723,0.0485,0.0538,-0.00735,0.077,19.52,0
-0.00028,0.1156,0.0464,0.0474,0.00381,0.0816,11.03,0
-0.00506,0.1515,0.0313,0.0479,0.00587,0.0554,20.93,0
0.01014,0.1461,0.0438,0.0656,-0.00127,0.0792,18.61,0
0.0351,0.3443,0.0816,0.1919,-0.00692,0.2739,60.5,1
-0.02098,0.3977,0.073,0.1307,-0.01555,0.1603,32.72,1
0.00214,0.5354,0.1242,0.1514,-0.01545,0.1544,30.48,1
-0.0207,0.4839,0.0714,0.1734,0.00073,0.1642,55.46,1
0.00451,0.1476,0.0398,0.0592,-0.0017,0.0538,20.98,0
-0.00436,0.1461,0.0559,0.0365,-0.01257,0.0718,12.2,0
-0.00137,0.1673,0.0597,0.0612,0.00248,0.0744,16.61,0
0.00408,0.1051,0.0297,0.0318,-0.00086,0.042,17.06,0
0.0026,0.1792,0.0363,0.0311,-0.00402,0.0809,12.68,0
-0.00225,0.1428,0.0491,0.0585,0.00089,0.0822,17.58,0
-0.00253,0.1008,0.0442,0.0649,0.00561,0.0685,18.04,0
0.00872,0.1394,0.0186,0.042,0.00355,0.0673,16.53,0
-0.00617,0.1074,0.0544,0.0567,0.00632,0.0763,20.21,0
-0.01495,0.1776,0.0441,0.037,0.00049,0.0834,13.49,0
0.01355,0.1161,0.0406,0.0325,-0.00396,0.0895,14.47,0
-0.00979,0.1094,0.045,0.0539,-1e-05,0.0877,17.15,0
0.00364,0.1617,0.0416,0.0332,0.00292,0.068,17.23,0
-0.00756,0.1341,0.0415,0.0671,0.00246,0.0481,16.79,0
0.01166,0.1679,0.0531,0.0689,-0.00224,0.0562,12.04,0
0.00107,0.1173,0.046,0.0484,-0.00131,0.0712,14.74,0
0.0142,0.1658,0.0388,0.0594,-0.00278,0.0601,16.77,0
0.00806,0.1245,0.0443,0.0369,0.00182,0.0662,21.2,0
-0.00913,0.1369,0.0501,0.0404,0.00352,0.0428,14.94,0
-0.00138,0.1696,0.0412,0.0493,-0.00093,0.0666,13.45,0
-0.00891,0.1712,0.0482,0.041,-0.00143,0.0857,14.04,0
-0.04971,0.4837,0.0755,0.1412,-0.00748,0.2785,61.15,1
-0.0104,0.1256,0.0491,0.0352,0.00577,0.0611,15.99,0
0.00548,0.1465,0.054,0.0313,-0.00152,0.0725,15.58,0
-0.00286,0.1342,0.0314,0.0625,-0.00067,0.0505,18.47,0
-0.01176,0.5806,0.0667,0.1914,0.01358,0.2167,54.64,1
0.02994,0.3788,0.0687,0.1516,-0.01015,0.3061,57.95,1
0.00114,0.1392,0.0297,0.0656,-0.0032,0.089,17.44,0
0.01164,0.3514,0.0479,0.2083,0.00039,0.2653,60.81,1
0.02433,0.1638,0.0534,0.0436,-0.00463,0.0893,13.82,0
-0.03013,0.3958,0.0973,0.0935,0.02237,0.1875,56.17,1
-0.00092,0.1266,0.0441,0.041,0.00131,0.0479,16.79,0
-0.01569,0.1058,0.0305,0.0583,0.00186,0.0606,14.64,0
-0.01488,0.1312,0.0392,0.0543,0.00947,0.0877,19.69,0
0.0125,0.1199,0.0434,0.0416,0.00615,0.0554,19.17,0
0.01049,0.173,0.0434,0.0322,-0.00669,0.05,18.74,0
-0.00328,0.1522,0.0467,0.0452,-0.00611,0.042,20.01,0
0.00443,0.3035,0.0664,0.1942,-0.00443,0.2114,43.73,1
-0.00162,0.1033,0.0429,0.0521,0.0009,0.0555,13.31,0
-0.00283,0.1286,0.0547,0.053,0.00129,0.0408,14.85,0
0.00484,0.1118,0.0553,0.0543,0.00162,0.0817,18.46,0
-0.01326,0.1688,0.0344,0.0684,-0.00163,0.0735,11.35,0
0.00429,0.1355,0.0421,0.0364,-0.00622,0.0887,11.63,0
0.01187,0.1719,0.0409,0.0437,-0.00371,0.0775,11.96,0
-0.0048,0.1568,0.0379,0.0417,0.00123,0.0591,16.08,0
-0.01678,0.14,0.0532,0.0302,0.00301,0.0596,11.98,0
-0.00636,0.1761,0.0365,0.0632,0.00274,0.0731,21.54,0
-0.0158,0.4062,0.0956,0.163,-0.00345,0.223,67.69,1
0.00722,0.1407,0.0569,0.0393,-0.00355,0.0895,11.95,0
-0.00915,0.1615,0.0574,0.0482,-0.00059,0.0442,21.09,0
-0.0174,0.1409,0.0377,0.0668,0.0077,0.0553,16.24,0
0.00664,0.1182,0.0441,0.0473,0.00221,0.0874,16.11,0
0.00303,0.1254,0.0437,0.0601,0.01083,0.0472,21.47,0
-0.00575,0.3671,0.0639,0.1528,-0.01101,0.1226,49.79,1
-0.02108,0.1375,0.0456,0.0596,0.00045,0.0562,16.47,0
0.01099,0.1729,0.0505,0.034,0.00087,0.0412,11.72,0
-0.00244,0.1379,0.0448,0.0551,-0.00386,0.0824,18.4,0
0.03046,0.1483,0.0411,0.0529,-0.00255,0.0891,21.18,0
0.00824,0.1786,0.0438,0.0491,0.00359,0.0436,20.31,0
0.00017,0.1702,0.0402,0.0641,0.00349,0.0619,14.73,0
-0.01096,0.1421,0.0431,0.0526,0.00036,0.0671,19.56,0
0.01794,0.1344,0.0461,0.0331,-0.0089,0.0606,16.62,0
0.01387,0.1224,0.0435,0.0503,0.00104,0.083,19.33,0
0.00976,0.1483,0.0444,0.068,0.00116,0.0672,13.9,0
-0.00312,0.1174,0.0543,0.0328,0.00484,0.0518,16.58,0
0.01178,0.6445,0.0895,0.1618,0.00209,0.1402,36.03,1
-0.07324,0.4269,0.0782,0.1817,0.02081,0.1663,51.35,1
-0.009,0.101,0.053,0.0658,-0.00632,0.0519,17.6,0
0.02032,0.1283,0.0512,0.041,0.00354,0.0898,13.97,0
-0.00015,0.1475,0.0454,0.056,0.00167,0.0592,12.42,0
-0.05484,0.3644,0.0395,0.1488,-0.02873,0.1432,50.62,1
-0.00637,0.1012,0.0425,0.058,-0.00534,0.0834,15.97,0
0.05583,0.5281,0.0563,0.1364,0.033,0.1801,36.38,1
0.00404,0.1609,0.0458,0.0618,-0.00445,0.0895,19.89,0
0.01641,0.1778,0.0509,0.0517,-0.0018,0.0886,13.5,0
-0.00574,0.1038,0.0485,0.0352,-0.00099,0.0879,12.57,0
0.00419,0.1489,0.0505,0.0653,0.01123,0.0694,12.5,0
0.03463,0.6441,0.0454,0.1723,-0.01447,0.1334,31.98,1
-0.00423,0.1727,0.0485,0.0485,0.0027,0.0527,11.17,0
0.00267,0.1506,0.037,0.0634,-0.00519,0.0675,17.84,0
0.00868,0.1027,0.0431,0.0679,-0.00508,0.0846,21.76,0
-0.00485,0.3462,0.0872,0.0968,0.01341,0.2412,54.79,1
0.00802,0.1243,0.0513,0.0397,-0.00181,0.0758,13.7,0
0.01771,0.1605,0.035,0.052,-0.00114,0.0578,17.14,0
-0.00531,0.151,0.0523,0.0578,0.00425,0.0488,17.82,0
0.017,0.1277,0.0361,0.0321,-0.00087,0.0764,19.6,0
-0.00503,0.1642,0.0464,0.0502,0.00074,0.0872,19.07,0
-0.02012,0.1124,0.0444,0.0427,-0.00178,0.0585,14.85,0
0.00664,0.1671,0.0514,0.0686,-0.00426,0.0577,13.94,0
0.04416,0.2748,0.1069,0.1134,-0.01513,0.308,58.31,1
0.00915,0.1776,0.0507,0.0638,-0.00178,0.0797,12.19,0
0.01643,0.5033,0.0754,0.1574,-0.01552,0.298,29.32,1
0.00516,0.1743,0.0338,0.043,-0.00459,0.0823,11.82,0
0.00859,0.1595,0.0374,0.0586,0.0039,0.0812,20.06,0
0.00139,0.1594,0.0408,0.065,0.00184,0.0613,15.57,0
0.01584,0.1778,0.0583,0.0334,-0.00433,0.0752,21.94,0
-0.00348,0.1266,0.0569,0.0411,-0.00417,0.0774,18.11,0
-0.00785,0.1476,0.0588,0.0489,0.0041,0.043,11.07,0
-0.00472,0.1033,0.0413,0.0588,-0.00129,0.074,20.66,0
-0.02148,0.329,0.0851,0.1499,0.02921,0.2269,56.32,1
0.00742,0.1717,0.0354,0.0326,0.00239,0.0692,20.55,0
0.00137,0.2847,0.0423,0.1246,-0.01673,0.1978,38.18,1
-0.05725,0.6497,0.1069,0.1783,0.01926,0.1746,42.03,1
0.00348,0.3568,0.0466,0.1418,-0.01466,0.1581,33.97,1
0.00622,0.1427,0.05,0.0636,-0.0055,0.0875,14.72,0
-0.01186,0.1729,0.0478,0.0571,0.00318,0.0691,12.29,0
0.03005,0.3,0.0725,0.1277,0.00603,0.1201,67.18,1
-0.00585,0.1651,0.0487,0.0421,0.00195,0.0423,13.51,0
-0.00242,0.1688,0.0429,0.0642,-0.00216,0.0483,14.01,0
-0.00597,0.3984,0.096,0.1197,0.00553,0.2616,36.94,1
-0.00548,0.1342,0.0226,0.0668,0.00564,0.0432,17.05,0
-0.00742,0.1208,0.044,0.0492,-0.00183,0.0818,12.02,0
-0.0029,0.1677,0.0304,0.0438,-3e-05,0.0747,19.59,0
0.01166,0.1165,0.0393,0.0675,-0.00381,0.0495,11.96,0
-0.01478,0.1285,0.0451,0.0643,-0.00208,0.0837,18.53,0
0.01226,0.1053,0.0438,0.0526,0.01005,0.0502,17.21,0
-0.00219,0.1163,0.0493,0.0391,-0.0026,0.0478,19.7,0
-0.00023,0.1352,0.053,0.0682,0.00142,0.0724,12.84,0
0.00606,0.4388,0.0466,0.17,-0.00225,0.3094,45.4,1
0.00735,0.1389,0.0358,0.07,-0.00026,0.068,11.98,0
0.00281,0.1269,0.0396,0.0617,-0.00404,0.0714,18.81,0
-0.00955,0.1202,0.0523,0.0446,0.00078,0.0755,14.21,0
0.00599,0.1533,0.0319,0.0426,0.0007,0.0587,17.38,0
0.00112,0.171,0.0349,0.0583,0.00836,0.0772,17.11,0
-0.01689,0.1389,0.0459,0.0391,-0.0008,0.0486,12.77,0
0.00501,0.1645,0.0376,0.0482,0.0019,0.0574,15.09,0
-0.03075,0.2871,0.049,0.1472,-0.00408,0.3034,55.98,1
0.00085,0.1159,0.0542,0.0402,0.00222,0.05,16.34,0
0.01604,0.1275,0.0545,0.0381,-0.00071,0.0452,20.68,0
0.00065,0.5496,0.096,0.1592,-0.01948,0.1234,54.55,1
0.00173,0.1293,0.0478,0.0331,-0.00142,0.0836,13.2,0
0.00468,0.1434,0.0399,0.0375,-0.00485,0.0771,19.89,0
0.00564,0.1033,0.04,0.0522,0.00343,0.0627,20.24,0
-0.01047,0.1629,0.0519,0.0634,0.00199,0.0446,17.18,0
-0.00081,0.4729,0.035,0.1511,-0.0018,0.2124,37.75,1
-0.00214,0.1396,0.051,0.0386,0.00501,0.0789,11.28,0
0.00383,0.1444,0.0419,0.0319,0.00087,0.0559,17.72,0
0.01719,0.1394,0.0465,0.0589,-0.00074,0.0522,14.38,0
0.00129,0.1638,0.0269,0.0373,-0.00082,0.0721,16.71,0
0.00542,0.1196,0.0394,0.0338,0.00012,0.0411,14.94,0
0.00551,0.1607,0.0474,0.0676,0.00245,0.0423,19.94,0
-0.00079,0.4378,0.074,0.1138,0.00367,0.2485,48.4,1
0.00451,0.1298,0.0399,0.0347,-0.0095,0.0504,13.56,0
-0.00634,0.1074,0.0453,0.0605,-0.0017,0.0871,11.95,0
0.00064,0.1799,0.0273,0.0356,-0.00383,0.0799,12.06,0
-0.00069,0.1119,0.0377,0.0435,-0.00381,0.0865,18.35,0
0.00172,0.1503,0.0449,0.0412,0.00411,0.0596,19.3,0
0.00177,0.1199,0.0466,0.0432,0.00253,0.0621,21.17,0
-0.00016,0.1742,0.0525,0.0381,0.00776,0.0619,20.93,0
0.00529,0.3053,0.0529,0.172,-0.02625,0.1389,45.15,1
-0.01021,0.4795,0.0534,0.1013,-0.01179,0.2717,48.76,1
0.02529,0.1406,0.0477,0.049,0.0008,0.0674,15.81,0
-0.00272,0.1166,0.0513,0.0592,0.00022,0.0704,21.25,0
-0.00184,0.1233,0.0348,0.0359,-0.00089,0.0656,19.53,0
-0.00668,0.1087,0.062,0.0473,-0.0018,0.0887,15.62,0
0.00448,0.1464,0.0339,0.0436,0.00295,0.0817,14.11,0
